ID,Age,Education,Marital_Status,Income,Dependents,Dt_Customer,Recency,RecencyScore,Frequency,FrequencyScore,Monetary,MonetaryScore,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,Complain,1st Campaign,2nd Campaign,3rd Campaign,4th Campaign,5th Campaign,6th Campaign,Segment
10241,39,Master,Divorced,11448.0,0,2013-12-15,16,4.0,4,0.0,14,0.0,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,Promising
1630,35,Bachelor,Single,61825.0,1,2013-08-07,56,2.0,15,2.0,424,3.0,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,At Risk
3254,43,Bachelor,Married,70886.0,1,2013-10-14,65,2.0,14,2.0,960,4.0,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,At Risk
9064,32,Bachelor,Married,69109.0,0,2012-11-09,10,4.0,20,4.0,1555,5.0,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,0,1,1,Need Attention
3678,41,Bachelor,Widow,60208.0,2,2012-10-07,13,4.0,29,5.0,656,3.0,488,23,71,15,0,59,11,8,3,7,7,0,0,0,0,1,0,1,Need Attention
4227,46,Master,Together,32889.0,2,2013-09-06,78,1.0,9,2.0,55,1.0,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,Hibernating
9467,30,Bachelor,Single,34738.0,1,2014-05-11,51,2.0,5,0.0,20,0.0,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,Hibernating
8486,43,Master,Together,30538.0,1,2012-10-01,27,4.0,17,3.0,367,2.0,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,Need Attention
2186,37,Master,Together,82326.0,0,2014-03-10,30,3.0,22,4.0,2257,5.0,938,142,754,159,81,183,1,5,10,6,2,0,1,0,0,1,1,1,Need Attention
3286,47,Doctoral,Divorced,26642.0,1,2014-03-01,71,1.0,7,1.0,42,1.0,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,Hibernating
8602,50,Bachelor,Divorced,69932.0,1,2013-06-12,97,0.0,26,5.0,1049,4.0,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,Can't Lose
3722,42,Bachelor,Single,44503.0,2,2014-04-16,83,1.0,7,1.0,48,1.0,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,Hibernating
6715,66,Doctoral,Single,60200.0,1,2013-01-02,3,5.0,25,4.0,685,3.0,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,Need Attention
4796,62,Bachelor,Divorced,49638.0,1,2014-04-19,71,1.0,5,0.0,39,1.0,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,Hibernating
9612,27,Master,Single,23830.0,0,2014-02-07,3,5.0,5,0.0,43,1.0,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,New Customer
3766,55,Master,Widow,33051.0,0,2012-08-16,15,4.0,21,4.0,835,3.0,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,Need Attention
1399,56,Bachelor,Married,72905.0,0,2014-01-21,52,2.0,20,4.0,1515,4.0,407,114,445,181,165,203,1,3,7,9,1,0,1,0,0,0,0,0,Can't Lose
1570,63,Doctoral,Together,69702.0,1,2013-02-19,8,5.0,26,5.0,1039,4.0,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Best
3426,39,Bachelor,Divorced,70300.0,1,2013-07-15,89,1.0,26,5.0,1596,5.0,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,Can't Lose
3074,30,Doctoral,Married,70643.0,0,2012-10-15,66,2.0,18,3.0,1828,5.0,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,At Risk
8341,45,Doctoral,Married,30396.0,1,2014-04-30,22,4.0,6,1.0,34,0.0,15,0,6,0,1,12,2,1,1,2,7,0,0,0,1,0,0,1,Promising
5180,46,Doctoral,Divorced,50616.0,1,2014-04-18,56,2.0,10,2.0,149,2.0,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,Hibernating
6461,45,Master,Single,62772.0,1,2013-05-19,74,1.0,23,4.0,946,4.0,581,49,157,43,8,108,1,5,6,11,2,0,0,0,0,1,0,0,Can't Lose
7679,29,Doctoral,Single,30298.0,0,2014-05-19,48,3.0,6,1.0,28,0.0,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,Promising
10702,30,Bachelor,Single,52413.0,1,2012-11-03,67,2.0,17,3.0,450,3.0,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,At Risk
7505,57,Doctoral,Married,44155.0,2,2014-01-19,24,4.0,5,0.0,46,1.0,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,Promising
5113,43,Doctoral,Divorced,86979.0,0,2013-11-07,67,2.0,16,3.0,1702,5.0,584,100,835,65,83,35,1,5,5,5,2,0,0,0,1,0,0,1,At Risk
10858,39,Bachelor,Together,76532.0,2,2013-09-09,38,3.0,25,4.0,820,3.0,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,Need Attention
2961,32,Bachelor,Married,42081.0,1,2013-02-26,86,1.0,15,2.0,382,2.0,175,10,110,54,6,27,2,6,3,4,6,0,0,0,1,0,0,0,Hibernating
2747,26,Doctoral,Married,67546.0,0,2012-08-31,90,0.0,20,4.0,2126,5.0,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Can't Lose
3010,25,Master,Together,88420.0,0,2014-05-02,87,1.0,20,4.0,2069,5.0,957,153,612,99,95,153,1,4,7,8,1,0,1,0,1,0,1,0,Can't Lose
5790,29,Bachelor,Married,31158.0,1,2013-01-27,62,2.0,7,1.0,72,1.0,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Hibernating
6892,46,Bachelor,Divorced,61671.0,1,2014-06-03,23,4.0,28,5.0,732,3.0,641,7,56,0,0,28,8,10,4,6,8,0,1,0,0,1,0,0,Need Attention
1743,40,Bachelor,Single,69719.0,0,2014-05-26,99,0.0,11,2.0,801,3.0,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,At Risk
3578,65,Bachelor,Divorced,49160.0,1,2013-10-20,29,3.0,12,2.0,236,2.0,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,Promising
8462,36,Basic,Together,24882.0,1,2012-09-09,52,2.0,5,0.0,80,1.0,1,4,10,29,0,36,1,1,1,2,6,0,0,0,1,0,0,0,Hibernating
5558,60,Doctoral,Single,90933.0,0,2014-03-31,90,0.0,15,2.0,1685,5.0,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,0,1,0,At Risk
4619,69,Doctoral,Single,113734.0,0,2014-05-28,9,5.0,27,5.0,277,2.0,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,Need Attention
8780,64,Doctoral,Together,59292.0,1,2013-06-13,71,1.0,18,3.0,507,3.0,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,At Risk
10789,50,Doctoral,Married,45759.0,2,2013-02-23,13,4.0,7,1.0,68,1.0,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Promising
10779,31,Bachelor,Single,22148.0,0,2014-04-13,16,4.0,5,0.0,49,1.0,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,Promising
5896,27,Master,Married,73395.0,0,2014-03-18,94,0.0,15,2.0,397,3.0,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,At Risk
2337,43,Bachelor,Divorced,29819.0,1,2013-10-24,77,1.0,9,2.0,39,1.0,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Hibernating
10951,46,Bachelor,Married,45688.0,1,2014-01-25,20,4.0,14,2.0,306,2.0,279,0,18,0,0,9,2,3,1,8,4,0,0,0,0,1,0,0,Promising
544,60,Bachelor,Married,62820.0,0,2013-05-11,51,2.0,14,2.0,976,4.0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,At Risk
17,43,Doctoral,Married,60491.0,1,2013-09-06,81,1.0,28,5.0,1028,4.0,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,Can't Lose
10680,28,Bachelor,Together,33235.0,1,2014-02-05,71,1.0,7,1.0,70,1.0,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,Hibernating
3265,55,Bachelor,Married,35701.0,0,2013-03-19,36,3.0,5,0.0,46,1.0,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,Promising
5623,34,Master,Married,31535.0,1,2013-09-26,95,0.0,5,0.0,51,1.0,15,4,13,0,0,19,1,1,1,2,7,0,0,0,1,0,0,0,Hibernating
5832,54,Master,Together,92556.0,0,2014-04-20,32,3.0,21,4.0,1263,4.0,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,Need Attention
5544,44,Bachelor,Single,67384.0,1,2012-11-10,32,3.0,22,4.0,1490,4.0,957,40,175,158,53,107,2,7,8,5,5,0,0,0,0,1,0,0,Need Attention
6417,43,Master,Together,80573.0,0,2012-10-14,85,1.0,24,4.0,1564,5.0,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Can't Lose
5831,47,Bachelor,Married,77870.0,1,2012-08-22,93,0.0,18,3.0,1815,5.0,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,0,1,0,1,At Risk
10176,46,Bachelor,Single,57107.0,1,2012-08-24,44,3.0,23,4.0,416,3.0,159,0,120,0,0,137,7,4,4,8,8,0,0,1,0,1,0,1,Need Attention
2326,24,Bachelor,Married,18929.0,0,2013-02-16,15,4.0,6,1.0,85,1.0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,Promising
4385,33,Doctoral,Single,36038.0,1,2013-05-31,82,1.0,8,1.0,47,1.0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Hibernating
2929,38,Bachelor,Single,20180.0,0,2013-02-20,27,4.0,8,1.0,137,2.0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,Promising
10686,49,Doctoral,Together,34230.0,2,2012-12-26,72,1.0,4,0.0,21,0.0,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,Hibernating
2546,37,Master,Single,31878.0,1,2014-06-22,7,5.0,6,1.0,70,1.0,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,New Customer
3283,42,Master,Married,70932.0,1,2014-01-19,57,2.0,22,4.0,909,3.0,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,At Risk
3138,58,Bachelor,Single,91249.0,0,2012-10-20,84,1.0,22,4.0,1676,5.0,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,0,1,1,1,Can't Lose
4994,71,Master,Single,77598.0,0,2013-10-01,53,2.0,26,5.0,1735,5.0,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,0,1,0,Can't Lose
7966,55,Bachelor,Single,80982.0,2,2013-01-08,48,3.0,30,5.0,1191,4.0,505,137,401,104,22,22,3,11,5,11,5,1,0,0,0,0,0,0,Loyal
3112,37,Master,Married,22701.0,1,2013-09-05,2,5.0,5,0.0,24,0.0,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,New Customer
10872,45,Doctoral,Married,55212.0,1,2012-11-23,65,2.0,20,4.0,1182,4.0,1103,0,45,0,0,34,3,4,2,11,8,0,0,1,0,1,0,0,Can't Lose
2181,44,Bachelor,Married,70617.0,0,2013-06-23,45,3.0,14,2.0,1280,4.0,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,Need Attention
1867,57,Bachelor,Single,64849.0,0,2012-11-13,42,3.0,19,3.0,1336,4.0,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,Need Attention
1518,49,Master,Married,62694.0,2,2013-06-17,29,3.0,24,4.0,749,3.0,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,Need Attention
5734,40,Doctoral,Married,61917.0,2,2013-11-20,83,1.0,7,1.0,91,1.0,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,Hibernating
2878,67,Doctoral,Married,67472.0,1,2013-09-28,93,0.0,15,2.0,414,3.0,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,At Risk
1458,32,Master,Married,21059.0,1,2014-01-07,40,3.0,9,2.0,44,1.0,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,Promising
7007,46,Master,Married,29543.0,2,2014-04-01,47,3.0,8,1.0,63,1.0,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,Promising
6200,63,Bachelor,Married,75903.0,1,2013-04-08,50,2.0,23,4.0,901,3.0,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,At Risk
1403,39,Master,Together,34984.0,2,2012-09-06,40,3.0,6,1.0,38,1.0,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,Promising
4827,58,Doctoral,Single,54998.0,1,2013-03-10,3,5.0,20,4.0,455,3.0,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,Need Attention
6250,65,Doctoral,Widow,54356.0,1,2012-11-19,62,2.0,24,4.0,775,3.0,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,At Risk
9291,55,Master,Married,34242.0,1,2014-03-23,25,4.0,4,0.0,15,0.0,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,Promising
2478,41,Bachelor,Married,25410.0,1,2013-08-31,48,3.0,6,1.0,38,1.0,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,Promising
1139,30,Doctoral,Married,73356.0,0,2014-02-06,56,2.0,22,4.0,1512,4.0,1050,14,322,0,14,112,1,5,11,5,2,0,1,0,1,0,1,1,Can't Lose
5138,64,Bachelor,Together,28320.0,1,2013-01-14,68,2.0,5,0.0,43,1.0,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,Hibernating
5393,37,Bachelor,Single,23763.0,1,2012-08-07,64,2.0,5,0.0,42,1.0,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,Hibernating
10413,30,Bachelor,Married,72570.0,0,2014-04-25,67,2.0,23,4.0,1089,4.0,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,Can't Lose
5015,38,Master,Married,34529.0,1,2012-09-14,94,0.0,9,2.0,162,2.0,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,Hibernating
10868,63,Bachelor,Widow,70792.0,0,2013-02-06,82,1.0,19,3.0,1272,4.0,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,At Risk
10676,32,Bachelor,Married,63211.0,0,2012-11-02,3,5.0,20,4.0,1173,4.0,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,Best
2495,40,Master,Married,83891.0,1,2014-06-20,24,4.0,22,4.0,816,3.0,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,Need Attention
7842,46,Bachelor,Single,36065.0,2,2013-03-31,54,2.0,9,2.0,74,1.0,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,Hibernating
9955,60,Bachelor,Together,39898.0,1,2013-02-12,20,4.0,9,2.0,134,2.0,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,Promising
6663,74,Doctoral,Single,51141.0,0,2013-07-08,96,0.0,9,2.0,157,2.0,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,Hibernating
2162,38,Bachelor,Married,56939.0,1,2013-09-18,19,4.0,18,3.0,561,3.0,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,Need Attention
3434,63,Bachelor,Single,80872.0,0,2014-05-12,60,2.0,19,3.0,1336,4.0,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,At Risk
7919,38,Doctoral,Together,72335.0,0,2012-08-13,2,5.0,23,4.0,2092,5.0,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,Best
5626,50,Doctoral,Single,61798.0,0,2013-11-23,13,4.0,16,3.0,463,3.0,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,Need Attention
6428,64,Doctoral,Widow,76842.0,0,2014-05-03,37,3.0,17,3.0,1130,4.0,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,Need Attention
8514,38,Bachelor,Together,29478.0,1,2014-01-17,59,2.0,5,0.0,20,0.0,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,Hibernating
10448,58,Bachelor,Single,46998.0,1,2012-10-22,55,2.0,18,3.0,377,2.0,172,41,86,45,6,27,5,5,3,5,7,0,0,0,1,0,0,0,At Risk
2109,24,Bachelor,Single,96843.0,0,2013-04-23,60,2.0,28,5.0,1544,5.0,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,0,1,1,Can't Lose
7530,64,Doctoral,Widow,56551.0,2,2014-05-07,48,3.0,10,2.0,138,2.0,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,Promising
8925,49,Master,Married,70053.0,1,2013-07-03,38,3.0,26,5.0,1012,4.0,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,Loyal
3009,52,Doctoral,Widow,71670.0,0,2013-07-09,8,5.0,15,2.0,1766,5.0,1462,16,128,0,0,160,1,5,3,6,6,0,0,1,0,1,1,1,Need Attention
6355,36,Bachelor,Married,44359.0,2,2014-06-17,19,4.0,9,2.0,45,1.0,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,Promising
3517,62,Bachelor,Single,40887.0,2,2013-05-06,32,3.0,10,2.0,161,2.0,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,Promising
1158,48,Bachelor,Divorced,48877.0,1,2014-01-05,27,4.0,8,1.0,144,2.0,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,Promising
6203,67,Bachelor,Together,74485.0,0,2013-08-24,58,2.0,26,5.0,1734,5.0,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,Can't Lose
7165,42,Bachelor,Together,64474.0,1,2013-10-22,59,2.0,22,4.0,823,3.0,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,At Risk
3595,51,Bachelor,Together,77226.0,1,2014-02-28,29,3.0,28,5.0,1138,4.0,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,Loyal
8537,65,Bachelor,Widow,72643.0,0,2013-02-27,60,2.0,21,4.0,1429,4.0,526,80,553,123,94,53,1,3,10,7,2,0,1,0,0,0,0,1,Can't Lose
4331,36,Master,Together,85738.0,0,2014-01-23,41,3.0,21,4.0,1371,4.0,913,26,376,17,26,13,1,3,6,11,1,0,0,0,0,1,1,0,Need Attention
6281,48,Bachelor,Divorced,55686.0,1,2013-02-14,27,4.0,16,3.0,982,4.0,673,0,199,37,47,26,2,6,3,5,4,0,0,0,1,0,0,0,Need Attention
4338,31,Bachelor,Single,39062.0,1,2014-03-25,28,4.0,5,0.0,44,1.0,23,0,9,0,0,12,1,1,0,3,4,0,0,0,1,0,0,0,Promising
9507,39,Bachelor,Married,40794.0,1,2013-04-07,18,4.0,16,3.0,434,3.0,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,Need Attention
8360,43,Master,Married,54690.0,2,2013-11-07,76,1.0,12,2.0,198,2.0,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Hibernating
10311,45,Bachelor,Married,4428.0,1,2013-10-05,0,5.0,25,4.0,359,2.0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,Need Attention
5117,51,Master,Married,32632.0,0,2012-08-02,32,3.0,18,3.0,576,3.0,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,Need Attention
4867,46,Doctoral,Single,38236.0,2,2013-09-20,2,5.0,11,2.0,88,1.0,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,Promising
9289,35,Bachelor,Married,36781.0,1,2014-04-10,16,4.0,6,1.0,63,1.0,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,Promising
10913,30,Master,Single,31385.0,1,2012-12-05,56,2.0,4,0.0,27,0.0,3,2,12,0,1,9,1,1,0,2,8,0,0,0,1,0,0,1,Hibernating
3032,30,Bachelor,Married,24570.0,1,2013-02-27,97,0.0,11,2.0,193,2.0,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,Hibernating
3334,63,Bachelor,Married,94642.0,0,2014-02-12,35,3.0,21,4.0,2211,5.0,879,143,797,106,143,143,0,5,7,9,1,0,1,0,0,0,1,0,Need Attention
4470,52,Master,Married,58646.0,1,2013-06-10,3,5.0,8,1.0,140,2.0,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,New Customer
1406,39,Bachelor,Single,53201.0,2,2013-02-12,49,3.0,22,4.0,415,3.0,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,Need Attention
8619,57,Bachelor,Together,21994.0,1,2012-12-24,4,5.0,4,0.0,22,0.0,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,New Customer
10821,36,Bachelor,Married,57113.0,2,2013-02-06,45,3.0,16,3.0,263,2.0,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,Need Attention
4552,23,Bachelor,Married,51373.0,0,2013-06-22,37,3.0,12,2.0,393,2.0,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,Promising
898,28,Bachelor,Married,23477.0,1,2013-10-21,39,3.0,10,2.0,147,2.0,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,Promising
9797,58,Bachelor,Married,58116.0,1,2014-04-13,38,3.0,16,3.0,443,3.0,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,Need Attention
10949,51,Doctoral,Divorced,72968.0,0,2013-12-16,8,5.0,19,3.0,1958,5.0,1092,37,592,145,37,55,1,5,5,8,3,0,1,0,0,0,0,1,Need Attention
8212,43,Master,Married,39791.0,1,2013-03-28,89,1.0,10,2.0,174,2.0,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,Hibernating
6248,67,Master,Single,91712.0,0,2013-10-17,47,3.0,27,5.0,2217,5.0,1276,24,746,94,29,48,0,9,7,11,3,0,0,0,0,0,1,1,Loyal
10164,56,Bachelor,Single,94472.0,1,2014-04-03,75,1.0,16,3.0,1691,5.0,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,0,1,1,0,At Risk
4547,54,Bachelor,Together,13672.0,2,2013-04-17,86,1.0,6,1.0,25,0.0,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,Hibernating
6815,34,Master,Married,96547.0,0,2014-05-23,4,5.0,21,4.0,809,3.0,448,21,125,52,101,62,0,7,6,8,2,0,1,0,1,0,1,1,Need Attention
4122,39,Bachelor,Married,79205.0,0,2012-08-29,73,1.0,16,3.0,895,3.0,504,23,117,179,28,44,1,6,5,4,4,0,1,0,0,0,0,1,At Risk
10841,39,Doctoral,Together,56559.0,1,2012-12-25,46,3.0,18,3.0,484,3.0,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,Need Attention
5370,41,Doctoral,Married,32644.0,1,2013-01-16,38,3.0,18,3.0,413,3.0,239,3,141,0,7,23,4,7,1,6,8,0,0,0,1,0,0,0,Need Attention
176,34,Master,Single,67506.0,1,2014-01-02,73,1.0,12,2.0,331,2.0,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,Hibernating
4860,44,Bachelor,Single,24206.0,1,2013-03-08,66,2.0,5,0.0,25,0.0,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,Hibernating
10757,47,Doctoral,Divorced,28420.0,1,2013-12-24,36,3.0,4,0.0,13,0.0,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,Promising
4023,44,Bachelor,Married,22979.0,1,2012-09-06,29,3.0,10,2.0,115,2.0,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,Promising
6679,48,Bachelor,Single,33279.0,0,2014-06-12,29,3.0,4,0.0,16,0.0,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,Promising
9923,42,Master,Single,46423.0,2,2013-09-18,6,5.0,9,2.0,92,2.0,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,Promising
7181,37,Bachelor,Married,30368.0,1,2013-11-07,97,0.0,7,1.0,52,1.0,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,Hibernating
3599,44,Bachelor,Married,63684.0,1,2012-11-26,61,2.0,23,4.0,1464,4.0,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,Can't Lose
405,50,Bachelor,Divorced,41638.0,1,2013-02-13,68,2.0,17,3.0,441,3.0,315,0,31,4,0,91,4,5,5,3,8,0,0,0,1,0,0,0,At Risk
6870,55,Doctoral,Divorced,68805.0,1,2013-09-17,73,1.0,12,2.0,283,2.0,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,Hibernating
832,48,Doctoral,Together,65814.0,1,2014-03-02,90,0.0,23,4.0,747,3.0,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,At Risk
2002,56,Bachelor,Divorced,71964.0,0,2013-05-20,81,1.0,17,3.0,1870,5.0,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,At Risk
3657,28,Bachelor,Single,39146.0,1,2013-02-14,1,5.0,11,2.0,165,2.0,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,Promising
500,37,Bachelor,Together,96876.0,0,2013-08-06,79,1.0,24,4.0,1941,5.0,908,43,735,40,194,21,1,7,7,9,2,0,1,0,0,1,1,1,Can't Lose
1951,33,Basic,Married,34445.0,0,2013-01-27,92,0.0,27,5.0,839,3.0,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,At Risk
3262,56,Bachelor,Single,68281.0,0,2012-08-07,31,3.0,25,4.0,1655,5.0,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,Need Attention
4102,39,Master,Married,37284.0,2,2013-03-29,46,3.0,4,0.0,23,0.0,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,Promising
7042,31,Bachelor,Married,36790.0,0,2013-03-01,14,4.0,6,1.0,66,1.0,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,Promising
10598,47,Bachelor,Together,27943.0,2,2013-04-15,89,1.0,8,1.0,37,1.0,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,Hibernating
255,63,Bachelor,Divorced,22263.0,2,2014-03-30,31,3.0,6,1.0,21,0.0,17,0,2,0,0,2,2,1,0,3,6,1,0,0,0,0,0,0,Promising
2375,42,Bachelor,Together,30261.0,3,2012-09-25,75,1.0,4,0.0,22,0.0,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,Hibernating
9829,36,Bachelor,Together,28587.0,1,2014-02-12,42,3.0,9,2.0,78,1.0,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,Promising
6214,32,Master,Married,43815.0,1,2013-04-05,53,2.0,6,1.0,79,1.0,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,Hibernating
